Review,food_rating,service_rating,atmosphere_rating,Review_clean,Review_en,sentiment
"Came here for the first time on 10th August (yesterday) after seeing that so many local Melaka favourites were all closed (and also since this is a 3 minute walk away from Swan Garden Hotel).Staff was frendly with good service and greeted our family in the Japanese style (of course, this is a Japanese restaurant after all)My meal consisted of (Nigiri Sushi) 2 Unagi, 2 Tamago and 2 Inari, as well as the Unagi Don, Chawan Mushi and Miso Soup. While it is a bit more expensive than most Japanese chain restaurants, the taste is well worth the price! I enjoyed every moment of the meal.One thing that consistently caught my attention was the Studio Ghibli piano music playing over the speakers. I heard Carrying You, Name of Life, Town with an Ocean View, Path of the Wind, as well as songs from other Ghibli movies I haven't seen yet. Being a huge Ghibli fan myself, it greatly lifted my mood (but this does not make my review biased). I made sure to heap praise (about the music) upon the staff at the counter! LOLGiven the chance I would definitely come back (which is unfortunately unlikely since I live in KL!)",,,,"Came here for the first time on 10th August (yesterday) after seeing that so many local Melaka favourites were all closed (and also since this is a 3 minute walk away from Swan Garden Hotel).Staff was frendly with good service and greeted our family in the Japanese style (of course, this is a Japanese restaurant after all)My meal consisted of (Nigiri Sushi) 2 Unagi, 2 Tamago and 2 Inari, as well as the Unagi Don, Chawan Mushi and Miso Soup. While it is a bit more expensive than most Japanese chain restaurants, the taste is well worth the price! I enjoyed every moment of the meal.One thing that consistently caught my attention was the Studio Ghibli piano music playing over the speakers. I heard Carrying You, Name of Life, Town with an Ocean View, Path of the Wind, as well as songs from other Ghibli movies I haven't seen yet. Being a huge Ghibli fan myself, it greatly lifted my mood (but this does not make my review biased). I made sure to heap praise (about the music) upon the staff at the counter! LOLGiven the chance I would definitely come back (which is unfortunately unlikely since I live in KL!)","Came here for the first time on 10th August (yesterday) after seeing that so many local Melaka favorites were all closed (and also since this is a 3-minute walk away from Swan Garden Hotel).Staff was friendly with good service and greeted our family in Japanese style (of course, this is a Japanese restaurant after all) My meal consisted of (Nigiri Sushi) 2 Unagi, 2 Tamago and 2 Inari, as well as the Unagi Don, Chawan Mushi and Miso Soup. While it is a bit more expensive than most Japanese chain restaurants, the taste is well worth the price! I enjoyed every moment of the meal. One thing that consistently caught my attention was the Studio Ghibli playing piano music over the speakers. I heard Carry You, Name of Life, with a View of the Wind, Raise of the Wind, as well as the other Ghibli Ghibli songs, which I have not seen since I have made sure to make my staff feel good about the music (LOL), but being a huge fan of the movie, I definitely didn't make it come back (LOL!)",positive
Over price food. Ordered ishiyaki kuro buta shogayaki don. In that huge bowl of stone pot prolly it’s only filled with 2 or 3 slice of pork. Truly disappointing. For that price I was hoping for a little more of that iberico pork.,,,,Over price food. Ordered ishiyaki kuro buta shogayaki don. In that huge bowl of stone pot prolly it’s only filled with 2 or 3 slice of pork. Truly disappointing. For that price I was hoping for a little more of that iberico pork.,Over-priced food. ordered ishiyaki kuro buta shogayaki don. in that huge bowl of stone pot prolly it's only filled with 2 or 3 slices of pork. really disappointing. for that price i was hoping for a little more of that iberico pork.,negative
A place for non-muslims,,,,A place for non-muslims,A place for non-Muslims,neutral
1 of the korean restaurant that have a reasonable price and good services for non muslim..,,,,1 of the korean restaurant that have a reasonable price and good services for non muslim..,One of the Korean restaurants that have a reasonable price and good services for non-Muslims..,positive
"During this MCO period, this restaurant takes special precautions to ensure diners' wellbeing & health.I was there last evening and was pleasantly surprised to see that the serving staff use special tongs to place our plates, etc on our table. All the plates etc had been steamed.Serviettes were wrapped in special 'envelopes' and an 'envelope' was also provided for our face masks.Kudos to the management.",,,,"During this MCO period, this restaurant takes special precautions to ensure diners' wellbeing & health.I was there last evening and was pleasantly surprised to see that the serving staff use special tongs to place our plates, etc on our table. All the plates etc had been steamed.Serviettes were wrapped in special 'envelopes' and an 'envelope' was also provided for our face masks.Kudos to the management.","During this MCO period, this restaurant takes special precautions to ensure the well-being and health of diners.I was there last evening and was pleasantly surprised to see that the serving staff use special tongs to place our plates, etc. on our table. All the plates etc. had been steamed.Serviettes were wrapped in special 'envelopes' and an 'envelope' was also provided for our face masks.Kudos to the management.",positive
服务员很好专业,,,,服务员很好专业,Servants are very professional.,positive
"Sushi were too small in size, fuugo ryori much better.",,,,"Sushi were too small in size, fuugo ryori much better.","Sushi was too small in size, fuugo ryori much better.",negative
Nice and cosy restaurant,,,,Nice and cosy restaurant,Nice and cozy restaurant,positive
Food quality overall is nice but I loves the black truffles dishes. The black truffles glass noodles is a must try dish here.,,,,Food quality overall is nice but I loves the black truffles dishes. The black truffles glass noodles is a must try dish here.,The overall food quality is nice but I love the black truffle dishes.,positive
"5 stars for their saba shioyaki. Been to several japanese restaurants but no one does saba shioyaki like them. It is the best saba I have ever tried. They have a wide variety of food for you to choose with reasonable price. Really, for that quality, I'm more than willing to pay! I think I'm gonna have a hard time finding a good saba shioyaki in KL after this game changer.",,,,"5 stars for their saba shioyaki. Been to several japanese restaurants but no one does saba shioyaki like them. It is the best saba I have ever tried. They have a wide variety of food for you to choose with reasonable price. Really, for that quality, I'm more than willing to pay! I think I'm gonna have a hard time finding a good saba shioyaki in KL after this game changer.","5 stars for their saba shioyaki. I've been to several Japanese restaurants but no one does saba shioyaki like them. It's the best saba I've ever tried. They have a wide variety of food for you to choose at a reasonable price. Really, for that quality, I'm more than willing to pay! I think I'm going to have a hard time finding a good saba shioyaki in KL after this game changer.",positive
One of the best Japanese resturant in Melaka,,,,One of the best Japanese resturant in Melaka,One of the best Japanese restaurants in Melaka,positive
Good food,,,,Good food,Good food,positive
Delicious food and nice ambience.The staff are friendly.Yesterday went to have dinner here with my friend from Singapore.I call this restaurant around 4.30pm to make a reservation at 7pm and the staff say alright and the staff call back I am sorry miss can you come around 6.30pm because have event at 8pm to 10pm.Feeling a bit disappointed because the staff didn’t tell the true at first when I make a reservation and feel sorry for my friend who come far away and need to rush down from toll to the restaurant. I hope the staff will take notice.,,,,Delicious food and nice ambience.The staff are friendly.Yesterday went to have dinner here with my friend from Singapore.I call this restaurant around 4.30pm to make a reservation at 7pm and the staff say alright and the staff call back I am sorry miss can you come around 6.30pm because have event at 8pm to 10pm.Feeling a bit disappointed because the staff didn’t tell the true at first when I make a reservation and feel sorry for my friend who come far away and need to rush down from toll to the restaurant. I hope the staff will take notice.,Delicious food and nice atmosphere.The staff are friendly.Yesterday I went to dinner here with my friend from Singapore.I called this restaurant around 4.30pm to make a reservation at 7pm and the staff said okay and the staff called back I'm sorry miss can you come around 6.30pm because I have an event at 8pm to 10pm.Feeling a little disappointed because the staff didn't tell the truth at first when I made a reservation and feel sorry for my friend who comes far away and needs to hurry down from toll to the restaurant.I hope the staff will take notice.,positive
